Id,attempts,comments,blank_line,lloc,sloc,system_access,exam_grade_codebench,delete_average,average_log_rows,submission_per_exercise,sucess_average,test_average,exercises_list_grade,exercises_list_grade_check_plagiarism,copy_paste_proportion,sintaxe_error,IDE_usage,keystroke_latency,jadud,watson,cont_condition,cont_cicle,cont_variable,error,Media_final
2367,17,26,50,195,195,47,0.0,23.8,103.1,1.2,0.62,1.3,3.33,1.47,0.0,0.18,6.03,3.53,8.6,2.5,5.9,0.0,3.3,1.65,7.08
2403,0.0,0,0,0,0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
2477,0.0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.03
2478,69,4,4,131,131,42,10.0,148.33,1685.0,7.67,0.09,14.67,1.11,1.11,0.46,0.12,166.13,4.4,44.11,6.75,4.89,0.62,2.78,1.29,8.82
2479,114,29,75,351,351,57,10.0,116.5,1161.69,5.47,0.57,13.93,6.11,3.06,0.64,0.3,272.71,4.07,48.0,52.0,5.33,0.0,3.53,2.76,5.87
2506,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
2546,0.0,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.01
2552,38,18,15,108,108,25,5.0,202.5,1602.88,4.75,0.29,36.38,1.11,0.56,0.15,0.37,159.72,2.49,217.88,13.43,5.12,0.0,2.57,1.12,1.77
2578,0.0,0,0,0,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
2634,0.0,6,17,29,29,28,0.0,112.8,605.6,0.0,0.0,6.2,0.0,0.0,0.31,1.0,16.33,1.28,59.8,-1.0,1.4,0.0,2.6,0.59,0.22
1098,40,35,39,299,299,66,10.0,20.25,135.38,1.6,0.77,1.4,6.67,0.0,0.17,0.2,18.15,2.96,2.6,4.06,6.25,0.0,4.0,3.0,5.57
1099,103,32,45,295,294,67,10.0,69.88,542.56,3.62,0.7,7.67,6.67,3.33,0.64,0.13,159.75,3.29,25.12,0.0,5.94,0.0,4.06,2.94,6.67
1191,35,36,45,304,304,42,0.0,32.5,240.19,1.2,0.74,2.94,6.67,4.47,0.08,0.31,82.84,3.4,32.12,3.12,6.25,0.0,3.75,2.88,2.31
1206,77,2,24,108,108,14,5.0,230.83,2055.33,12.83,0.07,22.0,1.48,1.48,0.19,0.26,78.61,3.84,45.5,51.33,7.0,0.0,3.67,1.0,1.19
1237,31,24,49,155,155,29,0.0,39.22,295.33,1.56,0.71,6.11,3.7,0.0,0.88,0.45,44.75,3.09,42.44,10.0,5.33,0.0,2.78,1.59,5.03
